Material_ID,Formula,element_A,element_Aprime,element_B,element_Bprime,Formation_Energy_eV_atom,Energy_Above_Hull_eV,Band_Gap_eV,Total_Magnetization_uB,Volume_A3,Density_g_cm3,Space_Group_Symbol,Space_Group_Number,EN_A,EN_Aprime,EN_B,EN_Bprime,EN_O,EN_avg,Shannon_A,Shannon_Aprime,Shannon_B,Shannon_Bprime,Tolerance_Factor,Octahedral_Mismatch,Val_A,Val_Aprime,Val_B,Val_Bprime,Val_avg,Total_A_Charge,Group_B,Group_Bprime,Sum_Ox_B_Bprime,Ox_B,Ox_Bprime,d_electrons_B,d_electrons_Bprime,Total_d_electrons,Spin_Proxy_Distance,HS_moment_B,HS_moment_Bprime,Total_HS_FM,Total_HS_FiM,d_AO,d_BO,d_BprimeO,d_avg,E_GNN,M_net,M_abs
mp-1272890,La2ZnCoO6,La,La,Zn,Co,-2.6538028200000015,0.0,0.0,0.0001536,239.1543358424413,6.917681522419073,R-3,148,1.1,1.1,1.65,1.88,3.44,1.765,1.032,1.032,0.74,0.65,0.8208514042222834,0.12949640287769779,3,3,12,9,10.5,6,12,9,6,3.75,2.25,8.25,6.75,15.0,10.0,1.75,3.25,5.0,1.5,2.432,2.1399999999999997,2.05,2.0949999999999998,-2.6188112851362626,0.0001536,5.0
mp-1273234,CaLa2FeO6,La,La,Ca,Fe,-3.0028438910000004,0.05418720312499836,0.4791999999999996,0.000406,276.2688620548226,5.646713680474719,P-1,2,1.1,1.1,1.0,1.83,3.44,1.415,1.032,1.032,1.0,0.61,0.779901901063802,0.4844720496894411,3,3,4,8,6.0,6,4,8,6,2.0,4.0,2.0,4.0,6.0,1.0,2.0,4.0,6.0,2.0,2.432,2.4,2.01,2.205,-3.0277211557078263,0.000406,6.0
mp-1273081,CaLa2CoO6,La,La,Ca,Co,-2.929820142500001,0.02888351008333334,0.10550000000000015,3e-06,263.40294963639445,5.961464372064391,R-3,148,1.1,1.1,1.0,1.88,3.44,1.44,1.032,1.032,1.0,0.65,0.7728915468969365,0.42424242424242425,3,3,4,9,6.5,6,4,9,6,1.75,4.25,2.25,4.75,7.0,2.0,2.25,4.75,7.0,2.5,2.432,2.4,2.05,2.2249999999999996,-2.943678246455919,3e-06,7.0
mp-1273175,Sr2VMoO6,Sr,Sr,V,Mo,-2.7450012810000004,0.020730045328125613,1.2141000000000002,0.0032319,255.21009008989617,5.441016130045815,I4/mmm,139,0.95,0.95,1.63,2.16,3.44,1.895,1.18,1.18,0.79,0.69,0.8524932221781742,0.13513513513513525,2,2,5,6,5.5,4,5,6,8,3.75,4.25,1.25,1.75,3.0,2.0,1.25,1.75,3.0,0.5,2.58,2.19,2.09,2.1399999999999997,-2.7593694263113844,0.0032319,3.0
mp-1273600,Mg2MnWO6,Mg,Mg,Mn,W,-2.5029669032931032,0.0486076690000008,2.2941999999999996,0.0,223.54617676035005,5.695689888905563,P2_1/c,14,1.31,1.31,1.55,1.7,3.44,1.625,0.72,0.72,0.67,0.66,0.7259401337120973,0.015037593984962419,2,2,7,6,6.5,4,7,6,8,4.25,3.75,2.75,2.25,5.0,0.0,2.75,2.25,5.0,0.5,2.12,2.07,2.06,2.065,-2.485068415754214,0.0,5.0
mp-1273740,Li2FeWO6,Li,Li,Fe,W,-1.985671309666666,0.08776071724999657,0.08460000000000001,2e-06,206.66906679701196,5.61732524136894,P1,1,0.98,0.98,1.83,1.7,3.44,1.7650000000000001,0.76,0.76,0.61,0.66,0.7505408586550086,0.07874015748031503,1,1,8,6,7.0,2,8,6,10,5.5,4.5,2.5,1.5,4.0,1.0,2.5,1.5,4.0,1.0,2.16,2.01,2.06,2.035,-1.9915703032325065,2e-06,4.0
mp-1274023,La2ZnFeO6,La,La,Zn,Fe,-2.738182359000001,0.015442595374997481,0.0,3.9929887,123.69617208707156,6.645870140615354,R-3,148,1.1,1.1,1.65,1.83,3.44,1.74,1.032,1.032,0.74,0.61,0.8287632249858715,0.1925925925925926,3,3,12,8,10.0,6,12,8,6,4.0,2.0,8.0,6.0,14.0,9.0,2.0,4.0,6.0,2.0,2.432,2.1399999999999997,2.01,2.0749999999999997,-2.7132275175465264,3.9929887,6.0
mp-1274243,Sr2FeSnO6,Sr,Sr,Fe,Sn,-2.378572456499999,0.05159831075000021,0.0,0.909114,261.7758390606472,5.655632994586976,Cmmm,65,0.95,0.95,1.83,1.96,3.44,1.895,1.18,1.18,0.61,0.69,0.8899197538835574,0.12307692307692303,2,2,8,4,6.0,4,8,14,8,2.5,5.5,5.5,8.5,14.0,9.0,4.5,1.5,6.0,3.0,2.58,2.01,2.09,2.05,-2.392042268984876,0.909114,6.0
mp-1274308,Sr2CoWO6,Sr,Sr,Co,W,-2.605262132499999,0.0,2.3936,0.001156,259.9729216202648,6.56632243833439,C2/m,12,0.95,0.95,1.88,1.7,3.44,1.79,1.18,1.18,0.65,0.66,0.8877544990079284,0.015267175572519097,2,2,9,6,7.5,4,9,6,8,4.75,3.25,4.25,2.75,7.0,2.0,4.25,2.75,7.0,1.5,2.58,2.05,2.06,2.0549999999999997,-2.599682249255523,0.001156,7.0
mp-1273949,Sr2CoSbO6,Sr,Sr,Co,Sb,-2.3576230095,0.018210899000019154,1.1723999999999997,1.5e-05,256.4165482320467,5.853341011513565,I4/mmm,139,0.95,0.95,1.88,2.05,3.44,1.9649999999999999,1.18,1.18,0.65,0.76,0.8666676938058397,0.15602836879432622,2,2,9,5,7.0,4,9,15,8,2.5,5.5,6.5,9.5,16.0,11.0,3.5,0.5,4.0,3.0,2.58,2.05,2.16,2.105,-2.3743299505651954,1.5e-05,4.0
mp-1274143,Sr2FeWO6,Sr,Sr,Fe,W,-2.659525187,0.0034901410000003352,2.0556,4.0000205,132.30125887722494,6.412674777604491,I4/m,87,0.95,0.95,1.83,1.7,3.44,1.7650000000000001,1.18,1.18,0.61,0.66,0.8964793589490381,0.07874015748031503,2,2,8,6,7.0,4,8,6,8,4.5,3.5,3.5,2.5,6.0,1.0,3.5,2.5,6.0,1.0,2.58,2.01,2.06,2.035,-2.616622204444532,4.0000205,6.0
mp-1274229,Sr2CrOsO6,Sr,Sr,Cr,Os,-2.4578142049999996,0.03493761299999942,0.0,11.9678673,249.18084143271753,6.843419716965331,P-1,2,0.95,0.95,1.66,2.2,3.44,1.9300000000000002,1.18,1.18,0.73,0.63,0.8770843728179291,0.14705882352941174,2,2,6,8,7.0,4,6,8,8,3.5,4.5,2.5,3.5,6.0,1.0,2.5,3.5,6.0,1.0,2.58,2.13,2.03,2.08,-2.48156617338059,11.9678673,11.9678673
mp-1274301,Ca2VWO6,Ca,Ca,V,W,-2.7925790935,0.047877687458335316,1.3387000000000002,1.3e-06,248.23122649611386,5.497872329163607,C2/m,12,1.0,1.0,1.63,1.7,3.44,1.665,1.0,1.0,0.79,0.66,0.7986147175753947,0.1793103448275862,2,2,5,6,5.5,4,5,6,8,3.75,4.25,1.25,1.75,3.0,2.0,1.25,1.75,3.0,0.5,2.4,2.19,2.06,2.125,-2.7863826792954596,1.3e-06,3.0
mp-1274766,Sr2FeSnO6,Sr,Sr,Fe,Sn,-2.3735004914999998,0.05667027574999928,0.0,18.0025558,529.2190417943757,5.595067280864497,Fmmm,69,0.95,0.95,1.83,1.96,3.44,1.895,1.18,1.18,0.61,0.69,0.8899197538835574,0.12307692307692303,2,2,8,4,6.0,4,8,14,8,2.5,5.5,5.5,8.5,14.0,9.0,4.5,1.5,6.0,3.0,2.58,2.01,2.09,2.05,-2.360824953881358,18.0025558,18.0025558
mp-1274489,Sr2NbCoO6,Sr,Sr,Nb,Co,-2.7733119275000013,0.012382826142826708,0.7725,5.948411,506.7440456298625,5.545475603848088,P1,1,0.95,0.95,1.6,1.88,3.44,1.74,1.18,1.18,0.72,0.65,0.8749810529790373,0.10218978102189773,2,2,5,9,7.0,4,5,9,8,3.0,5.0,2.0,4.0,6.0,1.0,2.0,4.0,6.0,2.0,2.58,2.12,2.05,2.085,-2.7650359455509714,5.948411,6.0
mp-1274542,Ba2CoWO6,Ba,Ba,Co,W,-2.565399248000001,0.01075137550001326,1.8426999999999998,3.0001636,139.77699294262504,7.287421369216136,I4/mmm,139,0.89,0.89,1.88,1.7,3.44,1.79,1.35,1.35,0.65,0.66,0.9462499504929468,0.015267175572519097,2,2,9,6,7.5,4,9,6,8,4.75,3.25,4.25,2.75,7.0,2.0,4.25,2.75,7.0,1.5,2.75,2.05,2.06,2.0549999999999997,-2.5691050011775554,3.0001636,7.0
mp-1274754,Sr2CrOsO6,Sr,Sr,Cr,Os,-2.2787679525,0.21398386549999948,0.0,0.4666917,249.4599978114905,6.835761638382104,R-3m,166,0.95,0.95,1.66,2.2,3.44,1.9300000000000002,1.18,1.18,0.73,0.63,0.8770843728179291,0.14705882352941174,2,2,6,8,7.0,4,6,8,8,3.5,4.5,2.5,3.5,6.0,1.0,2.5,3.5,6.0,1.0,2.58,2.13,2.03,2.08,-2.2813643664946683,0.4666917,6.0
mp-1274653,La2MgCoO6,La,La,Mg,Co,-2.834355419500001,0.04983994350000032,0.5021999999999993,3e-06,244.03430905416693,6.219961202049546,R-3,148,1.1,1.1,1.31,1.88,3.44,1.595,1.032,1.032,0.72,0.65,0.8247883414127979,0.10218978102189773,3,3,4,9,6.5,6,4,9,6,1.75,4.25,2.25,4.75,7.0,2.0,2.25,4.75,7.0,2.5,2.432,2.12,2.05,2.085,-2.8334791900604186,3e-06,7.0
mp-1275240,Ba2MnNbO6,Ba,Ba,Mn,Nb,-2.9629106410431048,0.005175065416665348,1.1475,16.0006208,560.8591858417774,6.14044263287311,C2/c,15,0.89,0.89,1.55,1.6,3.44,1.5750000000000002,1.35,1.35,0.67,0.72,0.9281831256625327,0.07194244604316537,2,2,7,5,6.0,4,7,5,8,4.5,3.5,2.5,1.5,4.0,1.0,2.5,1.5,4.0,1.0,2.75,2.07,2.12,2.0949999999999998,-2.9658506810756746,16.0006208,16.0006208
mp-1275360,La2CoNiO6,La,La,Co,Ni,-2.5320755785,0.040683136500000217,0.05719999999999992,6.0130982,238.94220267951908,6.830482348529375,P-1,2,1.1,1.1,1.88,1.91,3.44,1.895,1.032,1.032,0.65,0.69,0.8307650685244847,0.05970149253731333,3,3,9,10,9.5,6,9,10,6,2.75,3.25,6.25,6.75,13.0,8.0,3.75,3.25,7.0,0.5,2.432,2.05,2.09,2.07,-2.512797996164102,6.0130982,7.0
mp-1275358,Sr2MnNbO6,Sr,Sr,Mn,Nb,-2.9844896140431048,0.010372279750001212,1.1473999999999998,1.6e-06,523.1382187495186,5.320965343431932,I4/mmm,139,0.95,0.95,1.55,1.6,3.44,1.5750000000000002,1.18,1.18,0.67,0.72,0.870804532439758,0.07194244604316537,2,2,7,5,6.0,4,7,5,8,4.5,3.5,2.5,1.5,4.0,1.0,2.5,1.5,4.0,1.0,2.58,2.07,2.12,2.0949999999999998,-2.940279154011278,1.6e-06,4.0
mp-1275144,VZn2WO6,Zn,Zn,V,W,-2.032559744000001,0.0812539770000047,1.6635999999999997,6.0012603,217.518375241766,7.047662296588475,P2_1/c,14,1.65,1.65,1.63,1.7,3.44,1.665,0.74,0.74,0.79,0.66,0.7120981231713935,0.1793103448275862,2,2,5,6,5.5,4,5,6,8,3.75,4.25,1.25,1.75,3.0,2.0,1.25,1.75,3.0,0.5,2.1399999999999997,2.19,2.06,2.125,-2.043709579700158,6.0012603,6.0012603
mp-1275082,Ca2CrSbO6,Ca,Ca,Cr,Sb,-2.680956463999999,0.028930255125001025,2.082,3.98e-05,239.4576480257489,4.852939462052302,P2_1/m,11,1.0,1.0,1.66,2.05,3.44,1.855,1.0,1.0,0.73,0.76,0.7911684265024307,0.040268456375838965,2,2,6,5,5.5,4,6,15,8,1.75,6.25,4.25,8.75,13.0,8.0,4.25,1.25,5.5,3.0,2.4,2.13,2.16,2.145,-2.7083525235915804,3.98e-05,5.5
mp-1275133,MnZn2SbO6,Zn,Zn,Mn,Sb,-1.8148581347931034,0.08525908549999794,1.1233429200688692,6.51e-05,437.0074256840671,6.133059900930301,P2_1/m,11,1.65,1.65,1.55,2.05,3.44,1.7999999999999998,0.74,0.74,0.67,0.76,0.7154650173707854,0.1258741258741258,2,2,7,5,6.0,4,7,15,8,2.0,6.0,5.0,9.0,14.0,9.0,5.0,1.0,6.0,4.0,2.1399999999999997,2.07,2.16,2.115,-1.8166237757601285,6.51e-05,6.0
mp-1275487,Ca2FeWO6,Ca,Ca,Fe,W,-2.6725096290000003,0.0,2.5066,8.0009437,246.50299575079433,5.602481599989954,P2_1/c,14,1.0,1.0,1.83,1.7,3.44,1.7650000000000001,1.0,1.0,0.61,0.66,0.833934287394454,0.07874015748031503,2,2,8,6,7.0,4,8,6,8,4.5,3.5,3.5,2.5,6.0,1.0,3.5,2.5,6.0,1.0,2.4,2.01,2.06,2.035,-2.620915442246914,8.0009437,8.0009437
mp-1275528,VZn2SbO6,Zn,Zn,V,Sb,-1.9607537982500005,0.09668458174999639,0.6023727627590327,0.0,436.13661335916294,6.084439969348863,P2_1/m,11,1.65,1.65,1.63,2.05,3.44,1.8399999999999999,0.74,0.74,0.79,0.76,0.6957280513743501,0.038709677419354875,2,2,5,5,5.0,4,5,15,8,1.5,6.5,3.5,8.5,12.0,7.0,3.5,1.5,5.0,2.0,2.1399999999999997,2.19,2.16,2.175,-1.976827289609395,0.0,5.0
mp-1275545,Mg2MnWO6,Mg,Mg,Mn,W,-2.5485646607931023,0.0030099115000012944,2.7199000000000004,0.0,227.33614993574398,5.600735734450076,R3,146,1.31,1.31,1.55,1.7,3.44,1.625,0.72,0.72,0.67,0.66,0.7259401337120973,0.015037593984962419,2,2,7,6,6.5,4,7,6,8,4.25,3.75,2.75,2.25,5.0,0.0,2.75,2.25,5.0,0.5,2.12,2.07,2.06,2.065,-2.515782324684221,0.0,5.0
mp-1275611,La2MnZnO6,La,La,Mn,Zn,-2.900600583793105,0.07104835574166302,1.5854,0.0003502,488.63857487368523,6.71713372267225,R-3,148,1.1,1.1,1.55,1.65,3.44,1.6,1.032,1.032,0.67,0.74,0.816951872610776,0.09929078014184389,3,3,7,12,9.5,6,7,12,6,1.75,4.25,5.25,7.75,13.0,8.0,4.75,2.25,7.0,2.5,2.432,2.07,2.1399999999999997,2.1049999999999995,-2.867046567511576,0.0003502,7.0
mp-1275594,Mg2CrSbO6,Mg,Mg,Cr,Sb,-2.4483215784999985,0.08576545533333935,2.1540999999999997,6.0173706,212.35457181002783,4.978968569623979,P2_1/m,11,1.31,1.31,1.66,2.05,3.44,1.855,0.72,0.72,0.73,0.76,0.6988654434104805,0.040268456375838965,2,2,6,5,5.5,4,6,15,8,1.75,6.25,4.25,8.75,13.0,8.0,4.25,1.25,5.5,3.0,2.12,2.13,2.16,2.145,-2.4593933433341584,6.0173706,6.0173706
mp-1275491,Zn2NiWO6,Zn,Zn,Ni,W,-1.7721101014999987,0.08430955900000114,0.00010000000000065512,0.0,214.34198572080334,7.272213665379018,P2_1/c,14,1.65,1.65,1.91,1.7,3.44,1.805,0.74,0.74,0.69,0.66,0.7292571140911861,0.044444444444444314,2,2,10,6,8.0,4,10,6,8,5.0,3.0,5.0,3.0,8.0,3.0,5.0,3.0,8.0,2.0,2.1399999999999997,2.09,2.06,2.075,-1.7607304399162933,0.0,8.0
mp-1275484,Mg2MnSbO6,Mg,Mg,Mn,Sb,-2.354586001793104,0.0773305798333288,1.0824999999999996,2.2e-05,432.7617196136324,4.9314766973058335,P2_1/m,11,1.31,1.31,1.55,2.05,3.44,1.7999999999999998,0.72,0.72,0.67,0.76,0.708778428423395,0.1258741258741258,2,2,7,5,6.0,4,7,15,8,2.0,6.0,5.0,9.0,14.0,9.0,5.0,1.0,6.0,4.0,2.12,2.07,2.16,2.115,-2.3220180693305332,2.2e-05,6.0
mp-1276293,La2TiCrO6,La,La,Ti,Cr,-3.3998351048333335,0.08102399166665997,0.0,3.9403679,505.7189334667898,6.221228586563716,P-1,2,1.1,1.1,1.54,1.66,3.44,1.6,1.032,1.032,0.86,0.73,0.7834549848955279,0.16352201257861637,3,3,4,6,5.0,6,4,6,6,2.5,3.5,1.5,2.5,4.0,1.0,1.5,2.5,4.0,1.0,2.432,2.26,2.13,2.195,-3.4074176596530834,3.9403679,4.0
mp-1276228,Sr2NbCoO6,Sr,Sr,Nb,Co,-2.775242672250001,0.010452081392827495,0.9824000000000002,0.0399633,513.7462577507602,5.469892383720291,C2,5,0.95,0.95,1.6,1.88,3.44,1.74,1.18,1.18,0.72,0.65,0.8749810529790373,0.10218978102189773,2,2,5,9,7.0,4,5,9,8,3.0,5.0,2.0,4.0,6.0,1.0,2.0,4.0,6.0,2.0,2.58,2.12,2.05,2.085,-2.779314279452048,0.0399633,6.0
mp-1276442,Sr2FeCoO6,Sr,Sr,Fe,Co,-2.0887679455000003,0.02263337617741712,0.0,14.4824004,237.51495912910002,5.397490065646119,P4/mmm,123,0.95,0.95,1.83,1.88,3.44,1.855,1.18,1.18,0.61,0.65,0.8986874361878289,0.06349206349206354,2,2,8,9,8.5,4,8,9,8,3.75,4.25,4.25,4.75,9.0,4.0,4.25,4.75,9.0,0.5,2.58,2.01,2.05,2.03,-2.100401563778973,14.4824004,14.4824004
mp-1276140,Sr2VMoO6,Sr,Sr,V,Mo,-2.6836029755,0.08212835082812653,0.0,4.4161973,255.53141559188458,5.434174164116639,P2/c,13,0.95,0.95,1.63,2.16,3.44,1.895,1.18,1.18,0.79,0.69,0.8524932221781742,0.13513513513513525,2,2,5,6,5.5,4,5,6,8,3.75,4.25,1.25,1.75,3.0,2.0,1.25,1.75,3.0,0.5,2.58,2.19,2.09,2.1399999999999997,-2.7038981101138573,4.4161973,4.4161973
mp-1276363,La2TiCrO6,La,La,Ti,Cr,-3.3999400568333327,0.08091903966666081,0.018499999999999517,4.0166242,505.33902393535004,6.225905652702197,P-1,2,1.1,1.1,1.54,1.66,3.44,1.6,1.032,1.032,0.86,0.73,0.7834549848955279,0.16352201257861637,3,3,4,6,5.0,6,4,6,6,2.5,3.5,1.5,2.5,4.0,1.0,1.5,2.5,4.0,1.0,2.432,2.26,2.13,2.195,-3.412925607734653,4.0166242,4.0166242
mp-1276311,CaLa2FeO6,La,La,Ca,Fe,-3.0066613262499997,0.05036976787499903,0.6809999999999992,0.0003042,551.4621099581432,5.657727465528165,P-1,2,1.1,1.1,1.0,1.83,3.44,1.415,1.032,1.032,1.0,0.61,0.779901901063802,0.4844720496894411,3,3,4,8,6.0,6,4,8,6,2.0,4.0,2.0,4.0,6.0,1.0,2.0,4.0,6.0,2.0,2.432,2.4,2.01,2.205,-3.0311401315852446,0.0003042,6.0
mp-1277050,Mg2CoWO6,Mg,Mg,Co,W,-2.3145440725,0.08488277575000147,0.0,0.0948606,220.24949048789503,5.841184472889941,P1,1,1.31,1.31,1.88,1.7,3.44,1.79,0.72,0.72,0.65,0.66,0.72947268910729,0.015267175572519097,2,2,9,6,7.5,4,9,6,8,4.75,3.25,4.25,2.75,7.0,2.0,4.25,2.75,7.0,1.5,2.12,2.05,2.06,2.0549999999999997,-2.3138624031348156,0.0948606,7.0
mp-1276679,Sr2ZrVO6,Sr,Sr,Zr,V,-3.272632040500001,0.017182089680170876,1.5101,0.0024147,532.1204568199388,5.160260217908138,Pnma,62,0.95,0.95,1.33,1.63,3.44,1.48,1.18,1.18,0.72,0.79,0.8465593946456115,0.09271523178807956,2,2,4,5,4.5,4,4,5,8,3.75,4.25,0.25,0.75,1.0,4.0,0.25,0.75,1.0,0.5,2.58,2.12,2.19,2.1550000000000002,-3.288031505121174,0.0024147,1.0
mp-1276755,Sr2FeOsO6,Sr,Sr,Fe,Os,-2.3253377969999995,0.006774390499999505,0.18480000000000008,10.0001281,252.66548047436405,6.799629208429673,R-3m,166,0.95,0.95,1.83,2.2,3.44,2.015,1.18,1.18,0.61,0.63,0.9031363838917289,0.03225806451612906,2,2,8,8,8.0,4,8,8,8,4.0,4.0,4.0,4.0,8.0,3.0,4.0,4.0,8.0,0.0,2.58,2.01,2.03,2.0199999999999996,-2.3206620787641845,10.0001281,10.0001281
mp-1277156,La2ZnCoO6,La,La,Zn,Co,-2.645467374750001,0.008335445250000184,0.5781999999999998,0.0733194,478.28511974519404,6.918022166129852,P-1,2,1.1,1.1,1.65,1.88,3.44,1.765,1.032,1.032,0.74,0.65,0.8208514042222834,0.12949640287769779,3,3,12,9,10.5,6,12,9,6,3.75,2.25,8.25,6.75,15.0,10.0,1.75,3.25,5.0,1.5,2.432,2.1399999999999997,2.05,2.0949999999999998,-2.676585287674073,0.0733194,5.0
mp-1277332,Ba2NbVO6,Ba,Ba,Nb,V,-3.0946411980000006,0.02477052499999921,0.0,0.1300782,277.21777229379177,6.163706516815366,C2/m,12,0.89,0.89,1.6,1.63,3.44,1.615,1.35,1.35,0.72,0.79,0.902340440029237,0.09271523178807956,2,2,5,5,5.0,4,5,5,8,4.0,4.0,1.0,1.0,2.0,3.0,1.0,1.0,2.0,0.0,2.75,2.12,2.19,2.1550000000000002,-3.0880235933557114,0.1300782,2.0
mp-1277787,Ba2FeMoO6,Ba,Ba,Fe,Mo,-2.500273185,0.0008374230000001148,0.8640999999999996,3.2e-06,275.3149436666431,6.302050888579908,P4_2/mnm,136,0.89,0.89,1.83,2.16,3.44,1.995,1.35,1.35,0.61,0.69,0.9485578772014662,0.12307692307692303,2,2,8,6,7.0,4,8,6,8,4.5,3.5,3.5,2.5,6.0,1.0,3.5,2.5,6.0,1.0,2.75,2.01,2.09,2.05,-2.4836026057678215,3.2e-06,6.0
mp-1277741,Zn2CrWO6,Zn,Zn,Cr,W,-1.9938666864999994,0.09109384350001282,1.9757599323024984,8.000255,213.9767320934092,7.18068009534795,P2_1/c,14,1.65,1.65,1.66,1.7,3.44,1.68,0.74,0.74,0.73,0.66,0.7222952323337526,0.10071942446043157,2,2,6,6,6.0,4,6,6,8,4.0,4.0,2.0,2.0,4.0,1.0,2.0,2.0,4.0,0.0,2.1399999999999997,2.13,2.06,2.0949999999999998,-2.0337413993514284,8.000255,8.000255
mp-1277771,La2TiCrO6,La,La,Ti,Cr,-3.401008692833334,0.07985040366665963,0.0,1.9991852,252.26225164762326,6.235956955709963,P-1,2,1.1,1.1,1.54,1.66,3.44,1.6,1.032,1.032,0.86,0.73,0.7834549848955279,0.16352201257861637,3,3,4,6,5.0,6,4,6,6,2.5,3.5,1.5,2.5,4.0,1.0,1.5,2.5,4.0,1.0,2.432,2.26,2.13,2.195,-3.3935275614363825,1.9991852,4.0
mp-1278033,Sr2FeReO6,Sr,Sr,Fe,Re,-2.519913442,0.022569223000000527,0.0,2.7981499,504.73067010744296,6.754774316702396,P-1,2,0.95,0.95,1.83,1.9,3.44,1.865,1.18,1.18,0.61,0.63,0.9031363838917289,0.03225806451612906,2,2,8,7,7.5,4,8,7,8,4.25,3.75,3.75,3.25,7.0,2.0,3.75,3.25,7.0,0.5,2.58,2.01,2.03,2.0199999999999996,-2.4953600621505343,2.7981499,7.0
mp-1278154,Sr2FeWO6,Sr,Sr,Fe,W,-2.659549848,0.003465480000000909,2.3907999999999996,0.0002122,264.2602920699186,6.420979400286363,P-1,2,0.95,0.95,1.83,1.7,3.44,1.7650000000000001,1.18,1.18,0.61,0.66,0.8964793589490381,0.07874015748031503,2,2,8,6,7.0,4,8,6,8,4.5,3.5,3.5,2.5,6.0,1.0,3.5,2.5,6.0,1.0,2.58,2.01,2.06,2.035,-2.6837426683738244,0.0002122,6.0
mp-1278779,Sr2NbCoO6,Sr,Sr,Nb,Co,-2.77512383675,0.010570916892828741,1.0566999999999998,0.2779914,514.8732246226228,5.457919751984342,Pmn2_1,31,0.95,0.95,1.6,1.88,3.44,1.74,1.18,1.18,0.72,0.65,0.8749810529790373,0.10218978102189773,2,2,5,9,7.0,4,5,9,8,3.0,5.0,2.0,4.0,6.0,1.0,2.0,4.0,6.0,2.0,2.58,2.12,2.05,2.085,-2.741672389013246,0.2779914,6.0
mp-1278360,Sr2FeWO6,Sr,Sr,Fe,W,-2.6202676420000004,0.04274768600000023,0.5759999999999996,10.0003453,261.5142407989784,6.488403409735971,C2/m,12,0.95,0.95,1.83,1.7,3.44,1.7650000000000001,1.18,1.18,0.61,0.66,0.8964793589490381,0.07874015748031503,2,2,8,6,7.0,4,8,6,8,4.5,3.5,3.5,2.5,6.0,1.0,3.5,2.5,6.0,1.0,2.58,2.01,2.06,2.035,-2.6118872618126794,10.0003453,10.0003453
mp-1278534,Ba2MnNbO6,Ba,Ba,Mn,Nb,-2.961725350793105,0.00636035566666493,0.8068999999999997,0.0,280.2499845775222,6.144377957724207,I4/mmm,139,0.89,0.89,1.55,1.6,3.44,1.5750000000000002,1.35,1.35,0.67,0.72,0.9281831256625327,0.07194244604316537,2,2,7,5,6.0,4,7,5,8,4.5,3.5,2.5,1.5,4.0,1.0,2.5,1.5,4.0,1.0,2.75,2.07,2.12,2.0949999999999998,-2.9758255879082736,0.0,4.0
mp-1278734,Sr2VMoO6,Sr,Sr,V,Mo,-2.7541290020000004,0.011602324328125135,1.0451999999999995,5.9999388,256.18573310415854,5.420294877096067,Pmna,53,0.95,0.95,1.63,2.16,3.44,1.895,1.18,1.18,0.79,0.69,0.8524932221781742,0.13513513513513525,2,2,5,6,5.5,4,5,6,8,3.75,4.25,1.25,1.75,3.0,2.0,1.25,1.75,3.0,0.5,2.58,2.19,2.09,2.1399999999999997,-2.7552443835531544,5.9999388,5.9999388
mp-1278519,Ba2MnNbO6,Ba,Ba,Mn,Nb,-2.9515829482931055,0.016502758166664577,0.07640000000000002,16.0006634,558.0898362126841,6.17091269597839,I4_1/amd,141,0.89,0.89,1.55,1.6,3.44,1.5750000000000002,1.35,1.35,0.67,0.72,0.9281831256625327,0.07194244604316537,2,2,7,5,6.0,4,7,5,8,4.5,3.5,2.5,1.5,4.0,1.0,2.5,1.5,4.0,1.0,2.75,2.07,2.12,2.0949999999999998,-2.9404164100426713,16.0006634,16.0006634
mp-1279644,La2TiCrO6,La,La,Ti,Cr,-3.399820758833333,0.08103833766666035,0.0,1.9953911,252.48472759249773,6.230462166266075,P-1,2,1.1,1.1,1.54,1.66,3.44,1.6,1.032,1.032,0.86,0.73,0.7834549848955279,0.16352201257861637,3,3,4,6,5.0,6,4,6,6,2.5,3.5,1.5,2.5,4.0,1.0,1.5,2.5,4.0,1.0,2.432,2.26,2.13,2.195,-3.398300651005085,1.9953911,4.0
mp-1279341,Sr2MnMoO6,Sr,Sr,Mn,Mo,-2.6239704102931034,0.024839112499999594,0.0,1.9860623,261.551320767287,5.359846973218961,P4/m,83,0.95,0.95,1.55,2.16,3.44,1.855,1.18,1.18,0.67,0.69,0.8770843728179291,0.029411764705882217,2,2,7,6,6.5,4,7,6,8,4.25,3.75,2.75,2.25,5.0,0.0,2.75,2.25,5.0,0.5,2.58,2.07,2.09,2.08,-2.613195290444176,1.9860623,5.0
mp-1279561,Sr2HfFeO6,Sr,Sr,Hf,Fe,-2.9707914525000008,0.04688245799999713,0.0,8.0005674,259.0654707339726,6.481149799315884,C2/m,12,0.95,0.95,1.3,1.83,3.44,1.565,1.18,1.18,0.71,0.61,0.8855997550782975,0.1515151515151515,2,2,4,8,6.0,4,4,8,8,3.0,5.0,1.0,3.0,4.0,1.0,1.0,3.0,4.0,2.0,2.58,2.11,2.01,2.0599999999999996,-2.989204924361588,8.0005674,8.0005674
